DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,WD,TEMP,RH,BP,RAIN
2023-10-17 10:00:00,23,32,24.0,0.33,6.0,1.0,1.2,35,29.0,75,752,0.0
2023-10-17 11:00:00,22,31,30.0,0.34,6.0,1.0,1.3,29,30.3,66,751,0.0
2023-10-17 12:00:00,19,30,33.0,0.34,6.0,1.0,1.6,41,30.5,62,751,0.0
2023-10-17 13:00:00,20,29,35.0,0.33,4.0,1.0,1.4,42,30.7,61,750,0.0
2023-10-17 14:00:00,22,31,37.0,0.31,4.0,1.0,1.5,41,31.9,54,749,0.0
2023-10-17 15:00:00,17,28,36.0,0.34,4.0,1.0,1.2,46,31.4,57,749,0.0
2023-10-17 16:00:00,17,30,34.0,0.37,6.0,1.0,0.8,72,30.7,61,749,0.0
2023-10-17 17:00:00,12,27,32.0,0.39,7.0,1.0,0.7,90,30.3,62,750,0.0
2023-10-17 18:00:00,10,25,16.0,0.54,16.0,1.0,0.5,144,29.4,73,750,0.0
2023-10-17 19:00:00,21,37,13.0,0.57,16.0,1.0,0.3,145,29.0,79,751,0.0
2023-10-17 20:00:00,24,39,8.0,0.63,17.0,2.0,0.2,48,28.4,82,752,0.0
2023-10-17 21:00:00,32,47,5.0,0.61,16.0,1.0,0.1,344,27.8,82,752,0.0
2023-10-17 22:00:00,30,47,10.0,0.49,11.0,1.0,0.4,185,27.8,83,752,0.0
2023-10-17 23:00:00,31,45,9.0,0.2773788546255507,7.0,1.067401166558652,0.2,51,27.3,86,752,0.0
2023-10-18 00:00:00,33,44,6.0,0.45,7.410755148741419,1.0,0.2,8,26.7,87,752,0.0
2023-10-18 01:00:00,33,45,10.98954895489549,0.33,7.410755148741419,1.067401166558652,0.3,355,26.4,89,751,0.0
2023-10-18 02:00:00,32,43,8.0,0.32,4.0,1.067401166558652,0.2,355,26.2,91,751,0.0
2023-10-18 03:00:00,38,45,8.0,0.32,4.0,1.067401166558652,0.3,325,26.2,90,751,0.0
2023-10-18 04:00:00,30,41,10.0,0.28,4.0,1.067401166558652,0.2,326,26.2,88,751,0.0
2023-10-18 05:00:00,28,37,7.0,0.33,8.0,1.067401166558652,0.0,345,26.4,88,751,0.0
2023-10-18 06:00:00,21,35,6.0,0.42,9.0,1.067401166558652,0.1,217,26.8,88,752,0.0
2023-10-18 07:00:00,25,43,8.0,0.49,10.0,1.0,0.4,353,27.8,84,752,0.0
2023-10-18 08:00:00,34,46,15.0,0.37,9.0,1.0,0.6,4,29.4,77,752,0.0
2023-10-18 09:00:00,24,38,24.0,0.31,6.0,1.0,0.6,12,31.0,70,752,0.0
2023-10-18 10:00:00,21,31,30.0,0.32,6.0,1.0,0.7,12,32.2,61,752,0.0
2023-10-18 11:00:00,18,27,28.0,0.35,10.0,1.0,1.3,231,31.6,66,751,0.0
2023-10-18 12:00:00,17,37,24.0,0.33,14.0,1.0,2.4,217,26.6,91,751,22.2
2023-10-18 13:00:00,15,33,25.0,0.27,11.0,1.0,2.6,315,23.8,98,751,10.2
2023-10-18 14:00:00,12,29,19.0,0.35,17.0,1.0,1.4,306,24.6,94,751,0.0
2023-10-18 15:00:00,15,27,16.0,0.33,14.0,1.0,0.4,32,25.6,91,751,0.0
2023-10-18 16:00:00,13,23,21.0,0.3,10.0,1.0,0.4,32,25.9,88,751,0.0
2023-10-18 17:00:00,10,21,12.0,0.49,21.0,1.0,0.2,19,25.6,89,751,0.0
2023-10-18 18:00:00,14,22,2.0,0.81,30.0,1.0,0.2,269,25.8,91,751,0.0
2023-10-18 19:00:00,21,41,3.0,0.69,23.0,1.0,0.2,329,25.5,91,751,0.0
2023-10-18 20:00:00,23,43,3.0,0.54,20.0,1.067401166558652,0.2,344,25.4,92,752,0.0
2023-10-18 21:00:00,20,42,7.0,0.41,11.0,1.067401166558652,0.3,336,25.3,93,752,0.0
2023-10-18 22:00:00,24,48,6.0,0.2773788546255507,7.0,1.067401166558652,0.1,12,25.2,94,752,0.0
2023-10-18 23:00:00,23,40,7.0,0.32,7.410755148741419,1.067401166558652,0.1,9,25.1,95,752,0.0
2023-10-19 00:00:00,19,42,10.98954895489549,0.34,5.0,1.067401166558652,0.3,269,25.1,94,752,0.0
2023-10-19 01:00:00,22,37,6.0,0.35,7.410755148741419,1.067401166558652,0.1,236,25.1,94,751,0.0
2023-10-19 02:00:00,20,40,6.0,0.33,5.0,1.067401166558652,0.1,320,25.2,94,751,0.0
2023-10-19 03:00:00,25,39,4.0,0.36,6.0,1.067401166558652,0.1,352,25.3,94,751,0.0
2023-10-19 04:00:00,22,36,6.0,0.31,4.0,1.067401166558652,0.1,24,25.1,93,751,0.0
2023-10-19 05:00:00,21,30,3.0,0.36,5.0,1.067401166558652,0.2,354,25.0,95,751,0.0
2023-10-19 06:00:00,15,36,3.0,0.38,4.0,1.067401166558652,0.1,12,25.1,94,752,0.0
2023-10-19 07:00:00,13,31,6.0,0.39,5.0,1.067401166558652,0.4,9,26.5,86,752,0.0
2023-10-19 08:00:00,23,43,12.0,0.42,7.0,1.067401166558652,0.4,354,28.6,77,752,0.0
2023-10-19 09:00:00,26,39,22.0,0.38,7.0,1.0,0.6,17,30.4,70,752,0.0
